user_id,email,signup_date,plan_type,total_spent,country,ip_address,device_type,currency,lifetime_value,risk_score,status,churn_probability,last_active,referral_code
1301,corp_user_1301@enterprise.io,2026-06-06,Enterprise,1755.19,IN,140.69.123.161,iOS,USD,3199.81,0.4646,ACTIVE,0.32,2026-08-16 09:11:50,REF_8000
1302,corp_user_1302@enterprise.io,2025-11-07,Pro,12710.98,BR,30.209.156.239,Windows,USD,32729.63,0.5043,ACTIVE,0.32,2026-08-12 09:11:50,REF_2105
1303,corp_user_1303@enterprise.io,2025-09-10,Enterprise,1091.0,IN,170.229.91.65,Windows,USD,2954.88,0.878,ACTIVE,0.28,2026-08-17 09:11:50,REF_1432
1304,corp_user_1304@enterprise.io,2025-09-23,Enterprise,11783.5,UK,100.218.45.135,Linux,USD,27114.85,0.0656,ACTIVE,0.43,2026-08-11 09:11:50,REF_8003
1305,corp_user_1305@enterprise.io,2025-09-02,Pro,9681.01,BR,70.64.161.138,MacOS,USD,22503.53,0.2348,ACTIVE,0.44,2026-08-10 09:11:50,REF_4912
1306,corp_user_1306@enterprise.io,2025-10-25,Pro,5536.12,CA,126.108.138.16,Windows,USD,10579.52,0.6424,ACTIVE,0.1,2026-08-17 09:11:50,REF_5937
1307,corp_user_1307@enterprise.io,2025-12-06,Pro,1920.13,SG,225.144.30.26,Linux,USD,4124.9,0.1139,ACTIVE,0.44,2026-08-20 09:11:50,REF_7919
1308,corp_user_1308@enterprise.io,2025-11-30,Pro,8709.21,US,26.111.154.111,MacOS,USD,24409.31,0.6388,ACTIVE,0.35,2026-08-09 09:11:50,REF_2359
1309,corp_user_1309@enterprise.io,2025-11-12,Basic,10500.71,FR,39.80.64.108,iOS,USD,34330.46,0.2821,ACTIVE,0.23,2026-08-21 09:11:50,REF_4802
1310,corp_user_1310@enterprise.io,2025-11-25,Basic,4084.12,AU,51.75.85.156,iOS,USD,9231.58,0.778,ACTIVE,0.22,2026-08-21 09:11:50,REF_6331
1311,corp_user_1311@enterprise.io,2026-07-21,Pro,11187.84,IN,45.230.124.54,Android,USD,21988.71,0.3705,ACTIVE,0.21,2026-08-23 09:11:50,REF_6237
1312,corp_user_1312@enterprise.io,2026-01-01,Enterprise,613.64,IN,72.217.153.220,Windows,USD,812.25,0.534,ACTIVE,0.37,2026-08-09 09:11:50,REF_8472
1313,corp_user_1313@enterprise.io,2025-11-12,Pro,2090.02,BR,7.187.210.91,iOS,USD,5580.81,0.9229,ACTIVE,0.17,2026-08-11 09:11:50,REF_5627
1314,corp_user_1314@enterprise.io,2025-11-01,Pro,12904.07,CA,248.47.251.39,MacOS,USD,35325.62,0.9172,ACTIVE,0.45,2026-08-14 09:11:50,REF_4326
1315,corp_user_1315@enterprise.io,2026-07-06,Basic,13392.19,AU,102.238.32.181,MacOS,USD,37203.26,0.7992,ACTIVE,0.31,2026-08-16 09:11:50,REF_1085
1316,corp_user_1316@enterprise.io,2026-08-13,Enterprise,10514.99,UK,50.149.247.195,Linux,USD,19716.89,0.5182,ACTIVE,0.45,2026-08-17 09:11:50,REF_4722
1317,corp_user_1317@enterprise.io,2026-07-13,Pro,13864.56,DE,83.216.234.75,iOS,USD,34196.4,0.9869,ACTIVE,0.14,2026-08-12 09:11:50,REF_1928
1318,corp_user_1318@enterprise.io,2026-06-03,Basic,8050.43,BR,45.148.70.164,Linux,USD,17504.73,0.6602,ACTIVE,0.43,2026-08-11 09:11:50,REF_8727
1319,corp_user_1319@enterprise.io,2026-01-19,Enterprise,3171.41,FR,223.91.11.91,Windows,USD,5139.37,0.9786,ACTIVE,0.06,2026-08-10 09:11:50,REF_7371
1320,corp_user_1320@enterprise.io,2026-06-22,Pro,13083.38,FR,163.117.108.24,Linux,USD,48126.32,0.2871,ACTIVE,0.28,2026-08-21 09:11:50,REF_4325
1321,corp_user_1321@enterprise.io,2026-07-04,Enterprise,3859.68,BR,51.2.11.8,MacOS,USD,11742.88,0.1506,ACTIVE,0.42,2026-08-10 09:11:50,REF_1955
1322,corp_user_1322@enterprise.io,2026-05-22,Pro,10072.3,FR,231.251.166.116,Linux,USD,39567.06,0.6918,ACTIVE,0.25,2026-08-19 09:11:50,REF_8800
1323,corp_user_1323@enterprise.io,2026-06-30,Basic,5598.8,FR,92.244.146.87,MacOS,USD,14992.73,0.2046,ACTIVE,0.15,2026-08-22 09:11:50,REF_7788
1324,corp_user_1324@enterprise.io,2026-06-25,Basic,3383.93,UK,233.181.241.140,Linux,USD,8743.29,0.0259,ACTIVE,0.31,2026-08-11 09:11:50,REF_6001
1325,corp_user_1325@enterprise.io,2026-04-14,Basic,13944.26,FR,147.207.37.25,Linux,USD,30951.28,0.1367,ACTIVE,0.38,2026-08-15 09:11:50,REF_9749
1326,corp_user_1326@enterprise.io,2025-11-26,Basic,7484.33,FR,14.212.164.239,Linux,USD,28409.32,0.539,ACTIVE,0.1,2026-08-16 09:11:50,REF_3780
1327,corp_user_1327@enterprise.io,2026-06-07,Pro,13306.91,DE,202.72.156.134,Android,USD,26023.64,0.8458,ACTIVE,0.1,2026-08-20 09:11:50,REF_2181
1328,corp_user_1328@enterprise.io,2026-08-11,Pro,6285.51,JP,188.82.112.189,iOS,USD,9976.98,0.8062,ACTIVE,0.09,2026-08-14 09:11:50,REF_6461
1329,corp_user_1329@enterprise.io,2026-01-23,Enterprise,5498.83,US,10.156.201.139,Linux,USD,11535.27,0.9195,ACTIVE,0.27,2026-08-15 09:11:50,REF_9105
1330,corp_user_1330@enterprise.io,2026-03-07,Basic,5722.18,UK,116.47.104.243,Windows,USD,7250.09,0.0974,ACTIVE,0.16,2026-08-14 09:11:50,REF_2436
1331,corp_user_1331@enterprise.io,2026-03-03,Basic,4772.89,SG,138.84.223.247,Android,USD,13373.61,0.8727,ACTIVE,0.27,2026-08-20 09:11:50,REF_6374
1332,corp_user_1332@enterprise.io,2025-11-03,Pro,4883.99,AU,146.230.234.66,MacOS,USD,11952.08,0.9592,ACTIVE,0.31,2026-08-09 09:11:50,REF_3464
1333,corp_user_1333@enterprise.io,2026-04-15,Basic,12679.44,UK,39.151.128.74,iOS,USD,48717.02,0.2124,ACTIVE,0.43,2026-08-12 09:11:50,REF_3619
1334,corp_user_1334@enterprise.io,2026-07-18,Basic,623.85,SG,66.39.213.82,Windows,USD,974.17,0.5363,ACTIVE,0.13,2026-08-13 09:11:50,REF_8999
1335,corp_user_1335@enterprise.io,2025-08-29,Enterprise,7691.32,UK,216.38.89.59,Linux,USD,14630.33,0.8324,ACTIVE,0.06,2026-08-13 09:11:50,REF_4717
1336,corp_user_1336@enterprise.io,2026-02-07,Enterprise,587.34,IN,102.86.248.135,Linux,USD,1816.37,0.117,ACTIVE,0.29,2026-08-09 09:11:50,REF_4815
1337,corp_user_1337@enterprise.io,2026-01-29,Pro,5721.57,DE,207.33.227.167,Windows,USD,10663.29,0.148,ACTIVE,0.39,2026-08-11 09:11:50,REF_8738
1338,corp_user_1338@enterprise.io,2025-10-24,Pro,12444.28,JP,135.124.2.79,Windows,USD,48536.37,0.6937,ACTIVE,0.34,2026-08-22 09:11:50,REF_7850
1339,corp_user_1339@enterprise.io,2026-04-03,Pro,431.29,JP,150.33.51.143,Android,USD,834.1,0.7458,ACTIVE,0.2,2026-08-21 09:11:50,REF_3480
1340,corp_user_1340@enterprise.io,2025-12-11,Basic,2708.34,JP,63.106.190.12,iOS,USD,6649.26,0.8906,ACTIVE,0.21,2026-08-12 09:11:50,REF_3051
1341,corp_user_1341@enterprise.io,2026-03-12,Basic,1079.64,UK,190.144.20.35,Windows,USD,4271.07,0.1141,ACTIVE,0.17,2026-08-19 09:11:50,REF_6271
1342,corp_user_1342@enterprise.io,2026-02-15,Basic,10940.49,BR,116.43.226.166,Linux,USD,24525.83,0.162,ACTIVE,0.15,2026-08-22 09:11:50,REF_9621
1343,corp_user_1343@enterprise.io,2025-10-19,Pro,2838.87,SG,56.174.44.89,Linux,USD,4926.68,0.6118,ACTIVE,0.11,2026-08-20 09:11:50,REF_7972
1344,corp_user_1344@enterprise.io,2026-05-26,Pro,3079.12,BR,26.51.171.161,Windows,USD,8933.77,0.2809,ACTIVE,0.33,2026-08-12 09:11:50,REF_4493
1345,corp_user_1345@enterprise.io,2025-10-09,Enterprise,5919.86,AU,216.152.14.155,Linux,USD,13555.03,0.0981,ACTIVE,0.12,2026-08-21 09:11:50,REF_2266
1346,corp_user_1346@enterprise.io,2025-11-26,Pro,8809.61,UK,101.110.14.90,Windows,USD,23351.3,0.9323,ACTIVE,0.44,2026-08-15 09:11:50,REF_2847
1347,corp_user_1347@enterprise.io,2026-05-12,Enterprise,8007.54,SG,130.126.35.126,Windows,USD,20262.73,0.0786,ACTIVE,0.1,2026-08-13 09:11:50,REF_5866
1348,corp_user_1348@enterprise.io,2026-01-24,Pro,1255.91,FR,202.103.57.243,Windows,USD,2054.24,0.5398,ACTIVE,0.16,2026-08-17 09:11:50,REF_7778
1349,corp_user_1349@enterprise.io,2025-09-24,Pro,3053.42,FR,94.188.109.171,MacOS,USD,6525.38,0.5545,ACTIVE,0.39,2026-08-09 09:11:50,REF_4642
1350,corp_user_1350@enterprise.io,2026-07-28,Basic,3095.74,IN,114.237.159.95,Android,USD,11329.77,0.3051,ACTIVE,0.27,2026-08-18 09:11:50,REF_7892
1351,corp_user_1351@enterprise.io,2026-04-06,Basic,10968.13,DE,70.202.11.147,Linux,USD,36048.17,0.8629,ACTIVE,0.43,2026-08-11 09:11:50,REF_2488
1352,corp_user_1352@enterprise.io,2026-03-22,Basic,12773.79,JP,159.155.3.148,Windows,USD,15967.66,0.7703,ACTIVE,0.18,2026-08-20 09:11:50,REF_7841
1353,corp_user_1353@enterprise.io,2026-06-03,Enterprise,1974.18,AU,80.190.194.218,Android,USD,6689.95,0.9374,ACTIVE,0.23,2026-08-09 09:11:50,REF_1851
1354,corp_user_1354@enterprise.io,2026-05-29,Basic,179.53,BR,48.159.117.204,iOS,USD,466.13,0.2245,ACTIVE,0.44,2026-08-19 09:11:50,REF_7003
1355,corp_user_1355@enterprise.io,2026-05-23,Pro,4962.93,SG,82.197.105.62,iOS,USD,15753.38,0.5734,ACTIVE,0.29,2026-08-21 09:11:50,REF_4287
1356,corp_user_1356@enterprise.io,2025-11-29,Basic,3231.33,IN,176.103.182.175,Windows,USD,7387.3,0.1064,ACTIVE,0.18,2026-08-22 09:11:50,REF_1355
1357,corp_user_1357@enterprise.io,2025-11-15,Enterprise,4980.64,BR,112.110.68.223,Linux,USD,10671.02,0.8393,ACTIVE,0.11,2026-08-09 09:11:50,REF_4719
1358,corp_user_1358@enterprise.io,2026-05-27,Pro,8697.71,JP,174.29.197.235,MacOS,USD,14597.33,0.8744,ACTIVE,0.07,2026-08-12 09:11:50,REF_1786
1359,corp_user_1359@enterprise.io,2026-06-15,Enterprise,14228.3,IN,221.172.218.21,Android,USD,42963.11,0.9363,ACTIVE,0.15,2026-08-17 09:11:50,REF_6739
1360,corp_user_1360@enterprise.io,2026-04-17,Basic,10702.25,JP,214.79.198.96,Linux,USD,16453.55,0.7119,ACTIVE,0.39,2026-08-15 09:11:50,REF_6118
1361,corp_user_1361@enterprise.io,2026-06-23,Enterprise,6991.67,US,59.70.220.135,iOS,USD,10834.6,0.3736,ACTIVE,0.31,2026-08-13 09:11:50,REF_1473
1362,corp_user_1362@enterprise.io,2026-03-28,Basic,7084.0,BR,99.140.39.52,Linux,USD,18044.76,0.8294,ACTIVE,0.35,2026-08-15 09:11:50,REF_4724
1363,corp_user_1363@enterprise.io,2025-10-17,Basic,12510.51,JP,210.87.163.213,Linux,USD,32105.07,0.6174,ACTIVE,0.16,2026-08-10 09:11:50,REF_3413
1364,corp_user_1364@enterprise.io,2026-06-13,Enterprise,5502.97,BR,1.58.199.211,iOS,USD,15131.16,0.918,ACTIVE,0.22,2026-08-14 09:11:50,REF_3223
1365,corp_user_1365@enterprise.io,2026-06-24,Basic,3835.3,IN,166.57.151.205,Linux,USD,6518.9,0.1451,ACTIVE,0.12,2026-08-22 09:11:50,REF_6746
1366,corp_user_1366@enterprise.io,2025-10-25,Enterprise,12297.48,CA,143.191.193.23,Windows,USD,41454.75,0.4309,ACTIVE,0.1,2026-08-21 09:11:50,REF_7463
1367,corp_user_1367@enterprise.io,2025-09-11,Basic,236.38,US,15.196.39.58,Android,USD,798.74,0.634,ACTIVE,0.38,2026-08-17 09:11:50,REF_8910
1368,corp_user_1368@enterprise.io,2026-08-09,Enterprise,530.02,UK,173.146.201.89,Linux,USD,1895.05,0.1876,ACTIVE,0.28,2026-08-18 09:11:50,REF_4218
1369,corp_user_1369@enterprise.io,2026-03-24,Enterprise,5123.93,US,167.87.65.29,Windows,USD,7077.7,0.6771,ACTIVE,0.41,2026-08-13 09:11:50,REF_2256
1370,corp_user_1370@enterprise.io,2026-08-03,Basic,14986.88,FR,90.249.85.20,Windows,USD,56327.98,0.2345,ACTIVE,0.15,2026-08-14 09:11:50,REF_4449
1371,corp_user_1371@enterprise.io,2025-09-20,Enterprise,14992.56,SG,104.101.255.102,iOS,USD,54415.53,0.0498,ACTIVE,0.45,2026-08-16 09:11:50,REF_1616
1372,corp_user_1372@enterprise.io,2025-08-25,Enterprise,8934.38,AU,249.153.34.180,Android,USD,26637.49,0.3172,ACTIVE,0.11,2026-08-16 09:11:50,REF_9524
1373,corp_user_1373@enterprise.io,2026-03-13,Basic,5907.04,SG,79.26.42.101,Linux,USD,17161.11,0.1721,ACTIVE,0.29,2026-08-22 09:11:50,REF_8761
1374,corp_user_1374@enterprise.io,2026-04-17,Basic,8630.52,CA,222.139.46.27,Android,USD,28714.39,0.9109,ACTIVE,0.24,2026-08-10 09:11:50,REF_3673
1375,corp_user_1375@enterprise.io,2026-01-31,Pro,9032.23,UK,45.21.239.19,Windows,USD,34078.27,0.0855,ACTIVE,0.11,2026-08-23 09:11:50,REF_1116
1376,corp_user_1376@enterprise.io,2026-05-25,Enterprise,13908.42,US,217.67.126.209,Android,USD,28066.21,0.9879,ACTIVE,0.28,2026-08-13 09:11:50,REF_6308
1377,corp_user_1377@enterprise.io,2026-07-02,Pro,2530.7,CA,52.74.139.230,Linux,USD,5144.6,0.7764,ACTIVE,0.35,2026-08-14 09:11:50,REF_9521
1378,corp_user_1378@enterprise.io,2026-03-26,Basic,2855.84,JP,180.90.114.207,Windows,USD,7373.58,0.4476,ACTIVE,0.32,2026-08-14 09:11:50,REF_6256
1379,corp_user_1379@enterprise.io,2026-06-08,Enterprise,14251.69,US,35.175.91.253,MacOS,USD,27431.15,0.6598,ACTIVE,0.41,2026-08-11 09:11:50,REF_8060
1380,corp_user_1380@enterprise.io,2026-01-26,Pro,3610.79,FR,151.57.75.16,iOS,USD,7985.66,0.8968,ACTIVE,0.2,2026-08-18 09:11:50,REF_7921
1381,corp_user_1381@enterprise.io,2026-03-13,Pro,6945.88,SG,187.173.70.165,Android,USD,27438.3,0.2273,ACTIVE,0.08,2026-08-18 09:11:50,REF_8568
1382,corp_user_1382@enterprise.io,2026-07-20,Pro,7232.23,SG,130.19.69.67,iOS,USD,26191.8,0.3836,ACTIVE,0.21,2026-08-10 09:11:50,REF_9444
1383,corp_user_1383@enterprise.io,2026-02-02,Enterprise,7554.78,IN,247.246.20.224,MacOS,USD,17418.68,0.5928,ACTIVE,0.45,2026-08-23 09:11:50,REF_2754
1384,corp_user_1384@enterprise.io,2026-02-26,Basic,14090.05,FR,176.140.78.23,Windows,USD,41135.24,0.9529,ACTIVE,0.35,2026-08-10 09:11:50,REF_3708
1385,corp_user_1385@enterprise.io,2025-10-30,Pro,1809.5,UK,164.9.188.69,Android,USD,4396.08,0.5539,ACTIVE,0.15,2026-08-18 09:11:50,REF_8462
1386,corp_user_1386@enterprise.io,2026-01-11,Pro,3936.39,AU,49.66.222.23,iOS,USD,14805.11,0.0714,ACTIVE,0.29,2026-08-20 09:11:50,REF_3213
1387,corp_user_1387@enterprise.io,2025-11-03,Enterprise,13532.41,BR,239.213.216.3,iOS,USD,31884.04,0.6859,ACTIVE,0.3,2026-08-15 09:11:50,REF_7189
1388,corp_user_1388@enterprise.io,2026-07-18,Basic,7014.31,UK,242.55.115.42,iOS,USD,26083.62,0.8911,ACTIVE,0.26,2026-08-19 09:11:50,REF_1755
1389,corp_user_1389@enterprise.io,2026-08-06,Pro,4205.81,CA,24.203.166.58,Linux,USD,9698.56,0.5542,ACTIVE,0.38,2026-08-23 09:11:50,REF_5003
1390,corp_user_1390@enterprise.io,2026-04-05,Enterprise,14534.52,AU,176.121.242.14,iOS,USD,25526.32,0.8726,ACTIVE,0.13,2026-08-20 09:11:50,REF_9218
1391,corp_user_1391@enterprise.io,2026-07-13,Basic,13335.34,BR,26.127.64.31,iOS,USD,26870.81,0.3056,ACTIVE,0.22,2026-08-13 09:11:50,REF_8284
1392,corp_user_1392@enterprise.io,2025-09-01,Pro,10010.94,DE,43.121.234.84,MacOS,USD,39543.9,0.8161,ACTIVE,0.16,2026-08-23 09:11:50,REF_5786
1393,corp_user_1393@enterprise.io,2025-09-10,Enterprise,1612.72,SG,31.244.107.39,Linux,USD,4675.56,0.3521,ACTIVE,0.32,2026-08-20 09:11:50,REF_7912
1394,corp_user_1394@enterprise.io,2025-09-06,Basic,9484.96,CA,191.237.172.236,Android,USD,19659.9,0.7778,ACTIVE,0.38,2026-08-19 09:11:50,REF_7929
1395,corp_user_1395@enterprise.io,2025-09-02,Enterprise,5879.82,IN,42.203.207.155,MacOS,USD,14338.09,0.1988,ACTIVE,0.27,2026-08-13 09:11:50,REF_3123
1396,corp_user_1396@enterprise.io,2026-02-16,Basic,10710.02,BR,82.150.36.133,Windows,USD,18626.81,0.6311,ACTIVE,0.43,2026-08-10 09:11:50,REF_3318
1397,corp_user_1397@enterprise.io,2026-05-25,Pro,585.07,SG,75.41.39.176,Windows,USD,1109.89,0.9128,ACTIVE,0.2,2026-08-11 09:11:50,REF_6916
1398,corp_user_1398@enterprise.io,2025-09-07,Pro,9174.99,IN,198.11.83.130,iOS,USD,31330.4,0.1008,ACTIVE,0.21,2026-08-15 09:11:50,REF_3234
1399,corp_user_1399@enterprise.io,2026-04-18,Basic,2778.75,FR,192.0.248.147,Linux,USD,4577.04,0.1945,ACTIVE,0.23,2026-08-21 09:11:50,REF_7112
1400,corp_user_1400@enterprise.io,2026-02-16,Enterprise,7257.21,CA,131.34.106.231,Linux,USD,18625.62,0.6954,ACTIVE,0.31,2026-08-12 09:11:50,REF_7848
1401,corp_user_1401@enterprise.io,2026-04-05,Basic,12835.52,JP,118.74.182.19,iOS,USD,17922.09,0.8796,ACTIVE,0.18,2026-08-12 09:11:50,REF_6727
1402,corp_user_1402@enterprise.io,2026-06-13,Enterprise,3389.38,SG,227.146.89.1,Windows,USD,11666.84,0.6652,ACTIVE,0.12,2026-08-14 09:11:50,REF_2544
1403,corp_user_1403@enterprise.io,2026-05-30,Enterprise,2460.87,UK,152.143.221.86,MacOS,USD,8794.44,0.0366,ACTIVE,0.24,2026-08-11 09:11:50,REF_9904
1404,corp_user_1404@enterprise.io,2026-07-12,Pro,12305.01,FR,216.171.230.50,Windows,USD,19894.43,0.9128,ACTIVE,0.13,2026-08-11 09:11:50,REF_8698
1405,corp_user_1405@enterprise.io,2026-03-02,Basic,14020.46,DE,180.245.194.135,MacOS,USD,17385.31,0.3617,ACTIVE,0.11,2026-08-11 09:11:50,REF_1775
1406,corp_user_1406@enterprise.io,2026-04-23,Basic,11637.64,IN,53.105.54.54,Linux,USD,26014.61,0.0637,ACTIVE,0.35,2026-08-09 09:11:50,REF_8006
1407,corp_user_1407@enterprise.io,2026-03-26,Enterprise,12133.49,SG,9.157.49.216,Android,USD,44012.7,0.9082,ACTIVE,0.43,2026-08-21 09:11:50,REF_8662
1408,corp_user_1408@enterprise.io,2026-07-20,Enterprise,5260.66,US,147.144.71.3,Windows,USD,15979.27,0.9644,ACTIVE,0.27,2026-08-16 09:11:50,REF_6122
1409,corp_user_1409@enterprise.io,2026-01-18,Enterprise,13792.95,UK,204.35.219.203,Android,USD,45398.79,0.7651,ACTIVE,0.33,2026-08-12 09:11:50,REF_8807
1410,corp_user_1410@enterprise.io,2025-09-30,Pro,10287.16,DE,192.193.61.102,Linux,USD,34622.66,0.0705,ACTIVE,0.34,2026-08-21 09:11:50,REF_1716
1411,corp_user_1411@enterprise.io,2026-06-08,Enterprise,8355.1,SG,226.89.229.118,Linux,USD,24200.25,0.1276,ACTIVE,0.25,2026-08-23 09:11:50,REF_9341
1412,corp_user_1412@enterprise.io,2025-10-25,Pro,14699.42,IN,203.175.170.3,Linux,USD,24633.81,0.8848,ACTIVE,0.44,2026-08-14 09:11:50,REF_2321
1413,corp_user_1413@enterprise.io,2025-10-30,Basic,455.42,JP,191.223.230.139,iOS,USD,1635.31,0.0995,ACTIVE,0.34,2026-08-19 09:11:50,REF_6463
1414,corp_user_1414@enterprise.io,2026-04-13,Enterprise,3078.99,SG,139.80.160.48,iOS,USD,7257.71,0.1827,ACTIVE,0.35,2026-08-17 09:11:50,REF_1023
1415,corp_user_1415@enterprise.io,2026-06-05,Enterprise,13266.69,US,245.30.41.181,MacOS,USD,33166.21,0.8615,ACTIVE,0.37,2026-08-20 09:11:50,REF_3054
1416,corp_user_1416@enterprise.io,2026-01-16,Basic,5469.69,DE,199.88.87.57,Windows,USD,18410.55,0.3532,ACTIVE,0.08,2026-08-21 09:11:50,REF_1792
1417,corp_user_1417@enterprise.io,2026-07-21,Basic,13665.66,CA,3.50.251.204,iOS,USD,16729.63,0.7979,ACTIVE,0.27,2026-08-17 09:11:50,REF_5362
1418,corp_user_1418@enterprise.io,2025-09-06,Pro,1950.34,BR,197.208.143.196,Windows,USD,6656.19,0.7401,ACTIVE,0.34,2026-08-18 09:11:50,REF_3681
1419,corp_user_1419@enterprise.io,2025-08-27,Basic,3440.32,US,251.98.113.245,Android,USD,6468.0,0.7611,ACTIVE,0.31,2026-08-11 09:11:50,REF_3905
1420,corp_user_1420@enterprise.io,2026-02-02,Pro,11797.13,UK,235.6.214.71,iOS,USD,22529.61,0.5316,ACTIVE,0.12,2026-08-17 09:11:50,REF_6615
1421,corp_user_1421@enterprise.io,2026-07-06,Pro,14794.18,AU,58.177.240.150,Windows,USD,39235.6,0.6972,ACTIVE,0.44,2026-08-13 09:11:50,REF_5116
1422,corp_user_1422@enterprise.io,2026-07-17,Enterprise,13717.66,FR,22.176.137.239,MacOS,USD,32362.65,0.9361,ACTIVE,0.07,2026-08-14 09:11:50,REF_9080
1423,corp_user_1423@enterprise.io,2025-11-01,Enterprise,8521.03,FR,136.190.186.199,Windows,USD,17802.9,0.0628,ACTIVE,0.31,2026-08-16 09:11:50,REF_8355
1424,corp_user_1424@enterprise.io,2026-04-15,Basic,2530.9,SG,211.95.195.152,Android,USD,4206.46,0.3917,ACTIVE,0.13,2026-08-17 09:11:50,REF_5592
1425,corp_user_1425@enterprise.io,2026-01-03,Pro,3705.7,DE,128.148.234.245,Linux,USD,8441.7,0.6677,ACTIVE,0.33,2026-08-09 09:11:50,REF_1474
1426,corp_user_1426@enterprise.io,2026-07-18,Enterprise,2889.05,AU,49.13.241.24,Windows,USD,10545.86,0.0738,ACTIVE,0.27,2026-08-15 09:11:50,REF_6207
1427,corp_user_1427@enterprise.io,2025-12-19,Basic,12084.06,UK,192.126.240.153,Linux,USD,34639.98,0.8047,ACTIVE,0.34,2026-08-14 09:11:50,REF_4369
1428,corp_user_1428@enterprise.io,2026-04-18,Enterprise,8711.39,FR,60.153.178.150,Windows,USD,33836.96,0.8644,ACTIVE,0.43,2026-08-19 09:11:50,REF_8723
1429,corp_user_1429@enterprise.io,2026-05-21,Basic,14396.22,JP,251.127.93.51,Linux,USD,22465.79,0.9169,ACTIVE,0.31,2026-08-14 09:11:50,REF_8386
1430,corp_user_1430@enterprise.io,2026-06-30,Basic,9352.34,US,249.170.196.251,Windows,USD,26700.46,0.0903,ACTIVE,0.3,2026-08-16 09:11:50,REF_9951
1431,corp_user_1431@enterprise.io,2026-04-01,Basic,10964.75,UK,128.230.20.125,MacOS,USD,16313.96,0.0302,ACTIVE,0.28,2026-08-10 09:11:50,REF_9265
1432,corp_user_1432@enterprise.io,2026-02-01,Basic,10498.97,BR,99.17.179.132,Windows,USD,20950.64,0.2738,ACTIVE,0.36,2026-08-20 09:11:50,REF_1249
1433,corp_user_1433@enterprise.io,2026-05-11,Basic,7603.65,IN,5.192.238.149,iOS,USD,18592.4,0.3601,ACTIVE,0.12,2026-08-23 09:11:50,REF_3689
1434,corp_user_1434@enterprise.io,2026-07-04,Enterprise,13890.72,UK,41.12.62.101,Windows,USD,32814.87,0.9821,ACTIVE,0.13,2026-08-09 09:11:50,REF_4518
1435,corp_user_1435@enterprise.io,2025-11-23,Enterprise,12834.43,SG,2.237.195.247,Android,USD,26436.19,0.2842,ACTIVE,0.29,2026-08-20 09:11:50,REF_9416
1436,corp_user_1436@enterprise.io,2026-02-20,Basic,551.52,US,185.78.20.52,Android,USD,762.49,0.2746,ACTIVE,0.33,2026-08-12 09:11:50,REF_4042
1437,corp_user_1437@enterprise.io,2026-08-18,Enterprise,14249.19,FR,242.17.94.166,Windows,USD,26483.11,0.8019,ACTIVE,0.39,2026-08-19 09:11:50,REF_7674
1438,corp_user_1438@enterprise.io,2026-08-14,Enterprise,9577.41,AU,173.66.105.76,iOS,USD,32022.34,0.3839,ACTIVE,0.33,2026-08-15 09:11:50,REF_1708
1439,corp_user_1439@enterprise.io,2026-02-12,Basic,4922.45,SG,6.5.49.108,Android,USD,16694.33,0.7188,ACTIVE,0.32,2026-08-13 09:11:50,REF_3123
1440,corp_user_1440@enterprise.io,2026-04-15,Enterprise,13496.18,IN,9.150.167.70,iOS,USD,25266.23,0.523,ACTIVE,0.4,2026-08-10 09:11:50,REF_9833
1441,corp_user_1441@enterprise.io,2026-07-24,Pro,14937.9,AU,94.43.42.198,MacOS,USD,36516.16,0.6612,ACTIVE,0.19,2026-08-12 09:11:50,REF_2857
1442,corp_user_1442@enterprise.io,2026-05-23,Enterprise,4029.81,SG,103.167.82.178,Linux,USD,11825.74,0.7652,ACTIVE,0.18,2026-08-20 09:11:50,REF_2141
1443,corp_user_1443@enterprise.io,2026-01-17,Pro,9709.57,CA,16.178.138.212,Windows,USD,22759.21,0.2481,ACTIVE,0.1,2026-08-15 09:11:50,REF_9959
1444,corp_user_1444@enterprise.io,2025-11-29,Pro,3778.46,AU,137.149.219.144,MacOS,USD,9880.12,0.4162,ACTIVE,0.12,2026-08-10 09:11:50,REF_6347
1445,corp_user_1445@enterprise.io,2026-07-30,Basic,3214.8,FR,135.222.217.115,Windows,USD,9198.97,0.9401,ACTIVE,0.32,2026-08-11 09:11:50,REF_8568
1446,corp_user_1446@enterprise.io,2026-02-19,Basic,716.68,CA,44.132.190.37,MacOS,USD,1543.3,0.2362,ACTIVE,0.11,2026-08-09 09:11:50,REF_7340
1447,corp_user_1447@enterprise.io,2025-11-26,Enterprise,9977.41,SG,155.150.53.135,Linux,USD,27546.39,0.8333,ACTIVE,0.12,2026-08-15 09:11:50,REF_8570
1448,corp_user_1448@enterprise.io,2025-10-19,Pro,1284.91,IN,183.98.174.245,MacOS,USD,5115.91,0.2541,ACTIVE,0.18,2026-08-10 09:11:50,REF_1377
1449,corp_user_1449@enterprise.io,2025-09-02,Basic,12913.97,IN,215.135.49.37,MacOS,USD,37252.15,0.6441,ACTIVE,0.1,2026-08-17 09:11:50,REF_9018
1450,corp_user_1450@enterprise.io,2026-08-07,Enterprise,2730.87,IN,102.50.252.247,MacOS,USD,8479.69,0.8111,ACTIVE,0.13,2026-08-10 09:11:50,REF_5294
